module	entry	group	provenance	labels	asm_path	boundary
bloodprg	0x000600	seg_0000	mz_entry | recursive_graph	entry	re/assembly/bloodprg/seg_0000/func_000600_entry.asm	cfg_blocks_7_terminals_2
bloodprg	0x0006f1	seg_0000	recursive_graph	mem_seg_setup_es8	re/assembly/bloodprg/seg_0000/func_0006f1_mem_seg_setup_es8.asm	cfg_blocks_7_terminals_1
bloodprg	0x000726	seg_0000	recursive_graph	read_cmdline_args	re/assembly/bloodprg/seg_0000/func_000726_read_cmdline_args.asm	cfg_blocks_13_terminals_5
bloodprg	0x00079c	seg_0000	recursive_graph	install_timer_isr_hook	re/assembly/bloodprg/seg_0000/func_00079c_install_timer_isr_hook.asm	cfg_blocks_1_terminals_1
bloodprg	0x0007ea	seg_0000	recursive_graph	program_pit	re/assembly/bloodprg/seg_0000/func_0007ea_program_pit.asm	cfg_blocks_1_terminals_1
bloodprg	0x000813	seg_0000	installed_interrupt_vector | manual_binary_boundary	bloodprg_timer_isr	re/assembly/bloodprg/seg_0000/func_000813_bloodprg_timer_isr.asm	cfg_blocks_36_terminals_3
bloodprg	0x00093b	seg_0000	relocation_proven_far_transfer_target	rtc_time_read	re/assembly/bloodprg/seg_0000/func_00093b_rtc_time_read.asm	cfg_blocks_1_terminals_1
bloodprg	0x000950	seg_0000	relocation_proven_far_transfer_target	get_rtc_date	re/assembly/bloodprg/seg_0000/func_000950_get_rtc_date.asm	cfg_blocks_4_terminals_2
bloodprg	0x000986	seg_0000	direct_call_target | label_csv_target | manual_binary_boundary	bcd_to_binary	re/assembly/bloodprg/seg_0000/func_000986_bcd_to_binary.asm	cfg_blocks_1_terminals_1
bloodprg	0x00099f	seg_0000	recursive_graph	get_ems_int_vector	re/assembly/bloodprg/seg_0000/func_00099f_get_ems_int_vector.asm	cfg_blocks_25_terminals_1
bloodprg	0x000a99	seg_0000	recursive_graph	dos_dup_handle	re/assembly/bloodprg/seg_0000/func_000a99_dos_dup_handle.asm	cfg_blocks_17_terminals_1
bloodprg	0x000b32	seg_0000	recursive_graph	detect_cdrom	re/assembly/bloodprg/seg_0000/func_000b32_detect_cdrom.asm	cfg_blocks_1_terminals_1
bloodprg	0x000b42	seg_0000	recursive_graph	poll_status_port	re/assembly/bloodprg/seg_0000/func_000b42_poll_status_port.asm	cfg_blocks_13_terminals_2
bloodprg	0x000bd7	seg_0000	relocation_proven_far_transfer_target	video_retrace_phase_wait	re/assembly/bloodprg/seg_0000/func_000bd7_video_retrace_phase_wait.asm	cfg_blocks_7_terminals_2
bloodprg	0x000bff	seg_0000	recursive_graph	install_ctrl_break_handler	re/assembly/bloodprg/seg_0000/func_000bff_install_ctrl_break_handler.asm	cfg_blocks_1_terminals_1
bloodprg	0x000c19	seg_0000	installed_interrupt_vector | manual_binary_boundary	bloodprg_ctrl_break_handler	re/assembly/bloodprg/seg_0000/func_000c19_bloodprg_ctrl_break_handler.asm	cfg_blocks_1_terminals_1
bloodprg	0x000c1a	seg_0000	installed_interrupt_vector | manual_binary_boundary	bloodprg_critical_error_handler	re/assembly/bloodprg/seg_0000/func_000c1a_bloodprg_critical_error_handler.asm	cfg_blocks_1_terminals_1
bloodprg	0x000c26	seg_0000	recursive_graph	get_video_mode	re/assembly/bloodprg/seg_0000/func_000c26_get_video_mode.asm	cfg_blocks_1_terminals_1
bloodprg	0x000cc0	seg_0000	recursive_graph	set_video_mode_saved	re/assembly/bloodprg/seg_0000/func_000cc0_set_video_mode_saved.asm	cfg_blocks_1_terminals_1
bloodprg	0x000ccb	seg_0000	recursive_graph	init_early	re/assembly/bloodprg/seg_0000/func_000ccb_init_early.asm	cfg_blocks_5_terminals_2
bloodprg	0x000cef	seg_0000	recursive_graph	mouse_reset_hide	re/assembly/bloodprg/seg_0000/func_000cef_mouse_reset_hide.asm	cfg_blocks_1_terminals_1
bloodprg	0x000d0e	seg_0000	relocation_proven_far_transfer_target	poll_mouse	re/assembly/bloodprg/seg_0000/func_000d0e_poll_mouse.asm	cfg_blocks_4_terminals_1
bloodprg	0x000d4a	seg_0000	recursive_graph	mouse_set_hrange	re/assembly/bloodprg/seg_0000/func_000d4a_mouse_set_hrange.asm	cfg_blocks_1_terminals_1
bloodprg	0x000d61	seg_0000	recursive_graph	print_string_dos	re/assembly/bloodprg/seg_0000/func_000d61_print_string_dos.asm	cfg_blocks_4_terminals_2
bloodprg	0x000d75	seg_0000	relocation_proven_far_transfer_target	error_overlay_draw	re/assembly/bloodprg/seg_0000/func_000d75_set_vga_segment.asm	cfg_blocks_7_terminals_3
bloodprg	0x000e62	seg_0000	direct_call_target | label_csv_target | manual_binary_boundary	layout_offset_calc	re/assembly/bloodprg/seg_0000/func_000e62_layout_offset_calc.asm	cfg_blocks_1_terminals_1
bloodprg	0x000eb0	seg_008b	recursive_graph | relocation_proven_far_transfer_target	bloodprg_main	re/assembly/bloodprg/seg_008b/func_000eb0_bloodprg_main.asm	cfg_blocks_77_terminals_11
bloodprg	0x001344	seg_008b	recursive_graph	ae6_gated_processor	re/assembly/bloodprg/seg_008b/func_001344_ae6_gated_processor.asm	cfg_blocks_3_terminals_1
bloodprg	0x001397	seg_008b	recursive_graph | relocation_proven_far_transfer_target	flag_gated_ae6_a	re/assembly/bloodprg/seg_008b/func_001397_flag_gated_ae6_a.asm	cfg_blocks_3_terminals_1
bloodprg	0x0013c4	seg_008b	recursive_graph | relocation_proven_far_transfer_target	flag_gated_ae6_b	re/assembly/bloodprg/seg_008b/func_0013c4_flag_gated_ae6_b.asm	cfg_blocks_3_terminals_1
bloodprg	0x00147f	seg_008b	recursive_graph	file_open_dd7	re/assembly/bloodprg/seg_008b/func_00147f_file_open_dd7.asm	cfg_blocks_3_terminals_1
bloodprg	0x00149b	seg_008b	recursive_graph	object_heap_access	re/assembly/bloodprg/seg_008b/func_00149b_object_heap_access.asm	cfg_blocks_6_terminals_1
bloodprg	0x0014ca	seg_008b	recursive_graph	confirm_dialog_step	re/assembly/bloodprg/seg_008b/func_0014ca_presentation_state_set.asm	cfg_blocks_6_terminals_2
bloodprg	0x00155f	seg_008b	recursive_graph	resource_archive_index_backing_initialize	re/assembly/bloodprg/seg_008b/func_00155f_open_file_c1.asm	cfg_blocks_7_terminals_3
bloodprg	0x001610	seg_008b	recursive_graph	manu3_hand_frame_dispatch	re/assembly/bloodprg/seg_008b/func_001610_routine.asm	cfg_blocks_15_terminals_5
bloodprg	0x0016a7	seg_008b	recursive_graph	startup_loading_screen_and_write_directory_prepare	re/assembly/bloodprg/seg_008b/func_0016a7_palette_upload_wrapper.asm	cfg_blocks_17_terminals_1
bloodprg	0x00178b	seg_008b	recursive_graph	palette_upload_if_dirty	re/assembly/bloodprg/seg_008b/func_00178b_palette_upload_if_dirty.asm	cfg_blocks_3_terminals_1
bloodprg	0x0017af	seg_008b	recursive_graph	page_offset_helper	re/assembly/bloodprg/seg_008b/func_0017af_page_offset_helper.asm	cfg_blocks_7_terminals_3
bloodprg	0x0017d9	seg_008b	recursive_graph | relocation_proven_far_transfer_target	back_buffer_init	re/assembly/bloodprg/seg_008b/func_0017d9_back_buffer_init.asm	cfg_blocks_1_terminals_1
bloodprg	0x001817	seg_008b	recursive_graph | relocation_proven_far_transfer_target	backbuffer_clear_flags	re/assembly/bloodprg/seg_008b/func_001817_backbuffer_clear_flags.asm	cfg_blocks_1_terminals_1
bloodprg	0x001855	seg_008b	recursive_graph	scene_transition_step	re/assembly/bloodprg/seg_008b/func_001855_scene_transition_2751.asm	cfg_blocks_31_terminals_10
bloodprg	0x001a93	seg_008b	recursive_graph	main_loop_hud_refresh	re/assembly/bloodprg/seg_008b/func_001a93_main_loop_hud_refresh.asm	cfg_blocks_5_terminals_1
bloodprg	0x001ad3	seg_008b	recursive_graph	presentation_choice_transition_step	re/assembly/bloodprg/seg_008b/func_001ad3_flag_gated_259b.asm	cfg_blocks_13_terminals_1
bloodprg	0x001b4b	seg_008b	recursive_graph	save_load_menu_step	re/assembly/bloodprg/seg_008b/func_001b4b_state_snapshot_2739.asm	cfg_blocks_26_terminals_5
bloodprg	0x001d74	seg_008b	recursive_graph	vm_patch_stream_apply	re/assembly/bloodprg/seg_008b/func_001d74_vm_patch_stream_apply.asm	cfg_blocks_3_terminals_1
bloodprg	0x001d94	seg_008b	recursive_graph	vm_context_pointer_setup	re/assembly/bloodprg/seg_008b/func_001d94_vm_context_pointer_setup.asm	cfg_blocks_6_terminals_2
bloodprg	0x001dd8	seg_008b	recursive_graph	flag_gated_b15	re/assembly/bloodprg/seg_008b/func_001dd8_flag_gated_b15.asm	cfg_blocks_15_terminals_3
bloodprg	0x001e5d	seg_008b	recursive_graph | relocation_proven_far_transfer_target	ship_3d_interpolation_gate	re/assembly/bloodprg/seg_008b/func_001e5d_ship_3d_interpolation_gate.asm	cfg_blocks_4_terminals_2
bloodprg	0x001ec1	seg_008b	recursive_graph	far_call_wrapper_299_deb	re/assembly/bloodprg/seg_008b/func_001ec1_far_call_wrapper_299_deb.asm	cfg_blocks_5_terminals_2
bloodprg	0x001f10	seg_008b	recursive_graph	seg_setup_clear_ax	re/assembly/bloodprg/seg_008b/func_001f10_seg_setup_clear_ax.asm	cfg_blocks_5_terminals_2
bloodprg	0x001f78	seg_008b	recursive_graph	transition_progress_524	re/assembly/bloodprg/seg_008b/func_001f78_transition_progress_524.asm	cfg_blocks_5_terminals_1
bloodprg	0x001fbc	seg_008b	recursive_graph	mouse_button_edges_update	re/assembly/bloodprg/seg_008b/func_001fbc_mouse_button_edges_update.asm	cfg_blocks_7_terminals_1
bloodprg	0x00210e	seg_008b	recursive_graph	input_dispatch_handler_table_UNRESOLVED	re/assembly/bloodprg/seg_008b/func_00210e_input_dispatch_handler_table_unresolved.asm	cfg_blocks_6_terminals_1
bloodprg	0x0022e0	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	palette_blend_remap_table_build	re/assembly/bloodprg/seg_01ce/func_0022e0_palette_blend_remap_table_build.asm	cfg_blocks_17_terminals_3
bloodprg	0x0023c5	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	palette_range_interpolate	re/assembly/bloodprg/seg_01ce/func_0023c5_palette_range_interpolate.asm	cfg_blocks_3_terminals_1
bloodprg	0x00242d	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	tint_table_build_banked	re/assembly/bloodprg/seg_01ce/func_00242d_tint_table_build_banked.asm	cfg_blocks_6_terminals_1
bloodprg	0x00248b	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	palette_scene_entries_clear	re/assembly/bloodprg/seg_01ce/func_00248b_palette_scene_entries_clear.asm	cfg_blocks_1_terminals_1
bloodprg	0x0024b2	seg_01ce	relocation_proven_far_transfer_target	cs_table_read_1c6	re/assembly/bloodprg/seg_01ce/func_0024b2_cs_table_read_1c6.asm	cfg_blocks_5_terminals_1
bloodprg	0x0024eb	seg_01ce	relocation_proven_far_transfer_target	cs_data_ptr_setup	re/assembly/bloodprg/seg_01ce/func_0024eb_cs_data_ptr_setup.asm	cfg_blocks_5_terminals_1
bloodprg	0x0025a4	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	string_compare	re/assembly/bloodprg/seg_01ce/func_0025a4_string_compare.asm	cfg_blocks_6_terminals_2
bloodprg	0x002612	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	ascii_digit_parse	re/assembly/bloodprg/seg_01ce/func_002612_ascii_digit_parse.asm	cfg_blocks_11_terminals_1
bloodprg	0x002665	seg_01ce	relocation_proven_far_transfer_target	strlen	re/assembly/bloodprg/seg_01ce/func_002665_strlen.asm	cfg_blocks_1_terminals_1
bloodprg	0x00267d	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	kbd_read_int16	re/assembly/bloodprg/seg_01ce/func_00267d_kbd_read_int16.asm	cfg_blocks_4_terminals_2
bloodprg	0x002693	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	resource_source_select	re/assembly/bloodprg/seg_01ce/func_002693_resource_source_select.asm	cfg_blocks_7_terminals_2
bloodprg	0x0026cf	seg_01ce	recursive_graph	resource_archive_match	re/assembly/bloodprg/seg_01ce/func_0026cf_resource_archive_match.asm	cfg_blocks_17_terminals_4
bloodprg	0x0027c3	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	set_ds_gs_check_ae0	re/assembly/bloodprg/seg_01ce/func_0027c3_set_ds_gs_check_ae0.asm	cfg_blocks_3_terminals_1
bloodprg	0x0027e9	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	dos_set_drive_and_chdir	re/assembly/bloodprg/seg_01ce/func_0027e9_dos_set_drive_and_chdir.asm	cfg_blocks_3_terminals_1
bloodprg	0x00280f	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	resource_lookup_helper	re/assembly/bloodprg/seg_01ce/func_00280f_resource_lookup_helper.asm	cfg_blocks_7_terminals_1
bloodprg	0x00287b	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	resource_load_by_id	re/assembly/bloodprg/seg_01ce/func_00287b_resource_load_by_id.asm	cfg_blocks_7_terminals_2
bloodprg	0x0028ca	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	resource_name_lookup	re/assembly/bloodprg/seg_01ce/func_0028ca_resource_name_lookup.asm	cfg_blocks_3_terminals_1
bloodprg	0x002901	seg_01ce	relocation_proven_far_transfer_target	file_open_wrapper	re/assembly/bloodprg/seg_01ce/func_002901_file_open_wrapper.asm	cfg_blocks_14_terminals_3
bloodprg	0x0029f2	seg_01ce	relocation_proven_far_transfer_target	path_build_call_2693	re/assembly/bloodprg/seg_01ce/func_0029f2_path_build_call_2693.asm	cfg_blocks_12_terminals_3
bloodprg	0x002abb	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	resource_file_load	re/assembly/bloodprg/seg_01ce/func_002abb_resource_file_load.asm	cfg_blocks_12_terminals_3
bloodprg	0x002b6b	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	file_create	re/assembly/bloodprg/seg_01ce/func_002b6b_file_create.asm	cfg_blocks_8_terminals_2
bloodprg	0x002bfd	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	pbm_image_load_and_decode	re/assembly/bloodprg/seg_01ce/func_002bfd_resource_file_load.asm	cfg_blocks_33_terminals_6
bloodprg	0x002d50	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	bridge_panorama_frame_unpack	re/assembly/bloodprg/seg_01ce/func_002d50_bridge_panorama_frame_unpack.asm	cfg_blocks_14_terminals_6
bloodprg	0x002dd3	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	cmos_rtc_read	re/assembly/bloodprg/seg_01ce/func_002dd3_cmos_rtc_read.asm	cfg_blocks_1_terminals_1
bloodprg	0x002de2	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	blood_prng_next	re/assembly/bloodprg/seg_01ce/func_002de2_blood_prng_next.asm	cfg_blocks_5_terminals_1
bloodprg	0x002e33	seg_01ce	relocation_proven_far_transfer_target	binary_u32_sqrt	re/assembly/bloodprg/seg_01ce/func_002e33_binary_u32_sqrt.asm	cfg_blocks_10_terminals_3
bloodprg	0x002e73	seg_01ce	recursive_graph | relocation_proven_far_transfer_target	far_memmove	re/assembly/bloodprg/seg_01ce/func_002e73_fullscreen_op.asm	cfg_blocks_16_terminals_6
bloodprg	0x002f90	seg_0299	recursive_graph | relocation_proven_far_transfer_target	vga_palette_write	re/assembly/bloodprg/seg_0299/func_002f90_vga_palette_write.asm	cfg_blocks_1_terminals_1
bloodprg	0x002fa6	seg_0299	recursive_graph | relocation_proven_far_transfer_target	vga_dac_clear	re/assembly/bloodprg/seg_0299/func_002fa6_vga_dac_clear.asm	cfg_blocks_1_terminals_1
bloodprg	0x003066	seg_0299	recursive_graph | relocation_proven_far_transfer_target	font8x8_text_draw_display	re/assembly/bloodprg/seg_0299/func_003066_blit_dst_row_addr_5221.asm	cfg_blocks_6_terminals_1
bloodprg	0x0030cd	seg_0299	recursive_graph | relocation_proven_far_transfer_target	text_width_dual_font	re/assembly/bloodprg/seg_0299/func_0030cd_text_width_dual_font.asm	cfg_blocks_6_terminals_3
bloodprg	0x003106	seg_0299	recursive_graph | relocation_proven_far_transfer_target	square_caps_text_draw_display	re/assembly/bloodprg/seg_0299/func_003106_gfx_plot_modex_variants.asm	cfg_blocks_11_terminals_3
bloodprg	0x003192	seg_0299	recursive_graph | relocation_proven_far_transfer_target	main_font_text_draw_display	re/assembly/bloodprg/seg_0299/func_003192_render_string_entry.asm	cfg_blocks_14_terminals_4
bloodprg	0x0032ac	seg_0299	recursive_graph	gfx_horizontal_span	re/assembly/bloodprg/seg_0299/func_0032ac_gfx_clipped_primitive_a.asm	cfg_blocks_13_terminals_2
bloodprg	0x003321	seg_0299	recursive_graph	gfx_vertical_span	re/assembly/bloodprg/seg_0299/func_003321_gfx_clipped_draw.asm	cfg_blocks_13_terminals_2
bloodprg	0x00339e	seg_0299	recursive_graph | relocation_proven_far_transfer_target	framebuffer_rect_palette_remap	re/assembly/bloodprg/seg_0299/func_00339e_window_blit_entry.asm	cfg_blocks_20_terminals_1
bloodprg	0x003428	seg_0299	recursive_graph | relocation_proven_far_transfer_target	planar_ui_text_render_10row	re/assembly/bloodprg/seg_0299/func_003428_graphics_plot_modex.asm	cfg_blocks_34_terminals_6
bloodprg	0x00356e	seg_0299	recursive_graph | relocation_proven_far_transfer_target	planar_dialogue_text_render	re/assembly/bloodprg/seg_0299/func_00356e_clipped_blit_w10.asm	cfg_blocks_14_terminals_2
bloodprg	0x003630	seg_0299	recursive_graph | relocation_proven_far_transfer_target	subtitle_reveal_draw_wrapper	re/assembly/bloodprg/seg_0299/func_003630_subtitle_render_string.asm	cfg_blocks_16_terminals_1
bloodprg	0x0036ea	seg_0299	relocation_proven_far_transfer_target	small_text_render	re/assembly/bloodprg/seg_0299/func_0036ea_gfx_draw_to_page.asm	cfg_blocks_11_terminals_2
bloodprg	0x0039bb	seg_0299	recursive_graph | relocation_proven_far_transfer_target	gfx_clipped_span_fill	re/assembly/bloodprg/seg_0299/func_0039bb_gfx_clipped_span_fill.asm	cfg_blocks_27_terminals_3
bloodprg	0x003ab3	seg_0299	recursive_graph | relocation_proven_far_transfer_target	gfx_clipped_primitive_c	re/assembly/bloodprg/seg_0299/func_003ab3_gfx_clipped_primitive_c.asm	cfg_blocks_13_terminals_2
bloodprg	0x003b45	seg_0299	recursive_graph | relocation_proven_far_transfer_target	composite_draw_a	re/assembly/bloodprg/seg_0299/func_003b45_composite_draw_a.asm	cfg_blocks_1_terminals_1
bloodprg	0x003b85	seg_0299	recursive_graph | relocation_proven_far_transfer_target	blit_coord_guard_b	re/assembly/bloodprg/seg_0299/func_003b85_blit_coord_guard_b.asm	cfg_blocks_31_terminals_2
bloodprg	0x003c6c	seg_0299	recursive_graph | relocation_proven_far_transfer_target	blit_coord_guard_c	re/assembly/bloodprg/seg_0299/func_003c6c_blit_coord_guard_c.asm	cfg_blocks_30_terminals_6
bloodprg	0x003d7b	seg_0299	recursive_graph | relocation_proven_far_transfer_target	blit_fill_row_5221	re/assembly/bloodprg/seg_0299/func_003d7b_blit_fill_row_5221.asm	cfg_blocks_1_terminals_1
bloodprg	0x003dbf	seg_0299	recursive_graph | relocation_proven_far_transfer_target	back_buffer_fill	re/assembly/bloodprg/seg_0299/func_003dbf_back_buffer_fill.asm	cfg_blocks_1_terminals_1
bloodprg	0x003e46	seg_0299	recursive_graph | relocation_proven_far_transfer_target	full_screen_blit	re/assembly/bloodprg/seg_0299/func_003e46_full_screen_blit.asm	cfg_blocks_1_terminals_1
bloodprg	0x003e5b	seg_0299	recursive_graph | relocation_proven_far_transfer_target	fullscreen_copy_to_backbuffer	re/assembly/bloodprg/seg_0299/func_003e5b_fullscreen_copy_to_backbuffer.asm	cfg_blocks_1_terminals_1
bloodprg	0x003e70	seg_0299	recursive_graph | relocation_proven_far_transfer_target	vga_graphics_controller_setup	re/assembly/bloodprg/seg_0299/func_003e70_vga_graphics_controller_setup.asm	cfg_blocks_1_terminals_1
bloodprg	0x003ece	seg_0299	recursive_graph | relocation_proven_far_transfer_target	blit_page_5219_gated	re/assembly/bloodprg/seg_0299/func_003ece_blit_page_5219_gated.asm	cfg_blocks_5_terminals_1
bloodprg	0x003fc7	seg_0299	recursive_graph | relocation_proven_far_transfer_target	resource_named_file_load	re/assembly/bloodprg/seg_0299/func_003fc7_resource_named_file_load.asm	cfg_blocks_14_terminals_3
bloodprg	0x004086	seg_0299	recursive_graph	file_read	re/assembly/bloodprg/seg_0299/func_004086_file_read.asm	cfg_blocks_4_terminals_2
bloodprg	0x0040d0	seg_0299	recursive_graph | relocation_proven_far_transfer_target	entity_object_populate	re/assembly/bloodprg/seg_0299/func_0040d0_entity_object_populate.asm	cfg_blocks_8_terminals_1
bloodprg	0x00414e	seg_0299	recursive_graph | relocation_proven_far_transfer_target	entity_record_setter	re/assembly/bloodprg/seg_0299/func_00414e_entity_record_setter.asm	cfg_blocks_7_terminals_1
bloodprg	0x0041d1	seg_0299	recursive_graph | relocation_proven_far_transfer_target	entity_flag_state_transition	re/assembly/bloodprg/seg_0299/func_0041d1_entity_flag_state_transition.asm	cfg_blocks_4_terminals_1
bloodprg	0x00420d	seg_0299	recursive_graph | relocation_proven_far_transfer_target	sprite_slot_position_update	re/assembly/bloodprg/seg_0299/func_00420d_sprite_slot_position_update.asm	cfg_blocks_6_terminals_1
bloodprg	0x004240	seg_0299	recursive_graph | relocation_proven_far_transfer_target	range_count	re/assembly/bloodprg/seg_0299/func_004240_range_count.asm	cfg_blocks_3_terminals_1
bloodprg	0x0042cd	seg_0299	recursive_graph | relocation_proven_far_transfer_target	sprite_slot_extent_update	re/assembly/bloodprg/seg_0299/func_0042cd_sprite_slot_extent_update.asm	cfg_blocks_9_terminals_2
bloodprg	0x0043f7	seg_0299	recursive_graph | relocation_proven_far_transfer_target	sprite_slot_commit_dirty_range	re/assembly/bloodprg/seg_0299/func_0043f7_sprite_slot_commit_dirty_range.asm	cfg_blocks_7_terminals_2
bloodprg	0x004471	seg_0299	recursive_graph | relocation_proven_far_transfer_target	sprite_slot_dirty_range_render	re/assembly/bloodprg/seg_0299/func_004471_sprite_slot_dirty_range_render.asm	cfg_blocks_11_terminals_1
bloodprg	0x004536	seg_0299	static_dispatch_table_target		re/assembly/bloodprg/seg_0299/func_004536_routine.asm	cfg_blocks_37_terminals_4
bloodprg	0x0046bc	seg_0299	static_dispatch_table_target		re/assembly/bloodprg/seg_0299/func_0046bc_routine.asm	cfg_blocks_179_terminals_55
bloodprg	0x004ba8	seg_0299	static_dispatch_table_target	accumulate_record_coords	re/assembly/bloodprg/seg_0299/func_004ba8_accumulate_record_coords.asm	cfg_blocks_26_terminals_4
bloodprg	0x004cd6	seg_0299	static_dispatch_table_target	entity_coord_accumulate	re/assembly/bloodprg/seg_0299/func_004cd6_entity_coord_accumulate.asm	cfg_blocks_83_terminals_25
bloodprg	0x004f62	seg_0299	static_dispatch_table_target	frame_func_locals18	re/assembly/bloodprg/seg_0299/func_004f62_frame_func_locals18.asm	cfg_blocks_22_terminals_3
bloodprg	0x00509a	seg_0299	static_dispatch_table_target		re/assembly/bloodprg/seg_0299/func_00509a_routine.asm	cfg_blocks_1_terminals_1
bloodprg	0x00509b	seg_0299	static_dispatch_table_target		re/assembly/bloodprg/seg_0299/func_00509b_routine.asm	cfg_blocks_1_terminals_1
bloodprg	0x00509c	seg_0299	static_dispatch_table_target		re/assembly/bloodprg/seg_0299/func_00509c_routine.asm	cfg_blocks_1_terminals_1
bloodprg	0x00509d	seg_0299	recursive_graph | relocation_proven_far_transfer_target	dirty_rect_blit	re/assembly/bloodprg/seg_0299/func_00509d_dirty_rect_blit.asm	cfg_blocks_16_terminals_7
bloodprg	0x005190	seg_04b9	recursive_graph | relocation_proven_far_transfer_target	resource_allocate	re/assembly/bloodprg/seg_04b9/func_005190_resource_name_write_c00.asm	cfg_blocks_15_terminals_4
bloodprg	0x005288	seg_04b9	recursive_graph | relocation_proven_far_transfer_target	resource_release	re/assembly/bloodprg/seg_04b9/func_005288_resource_release.asm	cfg_blocks_3_terminals_1
bloodprg	0x00529c	seg_04b9	recursive_graph	resource_free_inner	re/assembly/bloodprg/seg_04b9/func_00529c_resource_free_inner.asm	cfg_blocks_6_terminals_2
bloodprg	0x005320	seg_04b9	recursive_graph | relocation_proven_far_transfer_target	resource_handle_resolve	re/assembly/bloodprg/seg_04b9/func_005320_resource_handle_resolve.asm	cfg_blocks_3_terminals_1
bloodprg	0x00533c	seg_04b9	recursive_graph | relocation_proven_far_transfer_target	resource_get_field4	re/assembly/bloodprg/seg_04b9/func_00533c_resource_get_field4.asm	cfg_blocks_1_terminals_1
bloodprg	0x0053a0	seg_04da	recursive_graph | relocation_proven_far_transfer_target | static_dispatch_table_target	vm_resource_profile_select	re/assembly/bloodprg/seg_04da/func_0053a0_vm_resource_profile_select.asm	cfg_blocks_28_terminals_9
bloodprg	0x00555b	seg_04da	recursive_graph | relocation_proven_far_transfer_target	vm_record_state_proc	re/assembly/bloodprg/seg_04da/func_00555b_vm_record_state_proc.asm	cfg_blocks_6_terminals_2
bloodprg	0x0055a4	seg_04da	recursive_graph | relocation_proven_far_transfer_target	vm_run_wrapper	re/assembly/bloodprg/seg_04da/func_0055a4_vm_run_wrapper.asm	cfg_blocks_19_terminals_5
bloodprg	0x0056a6	seg_04da	recursive_graph	vm_script_block_scan	re/assembly/bloodprg/seg_04da/func_0056a6_vm_script_block_scan.asm	cfg_blocks_13_terminals_4
bloodprg	0x0056fe	seg_04da	recursive_graph	vm_control_flow	re/assembly/bloodprg/seg_04da/func_0056fe_vm_control_flow.asm	cfg_blocks_10_terminals_1
bloodprg	0x00577a	seg_04da	recursive_graph	value_scan_match	re/assembly/bloodprg/seg_04da/func_00577a_value_scan_match.asm	cfg_blocks_6_terminals_2
bloodprg	0x005791	seg_04da	recursive_graph	vm_flag_test_67b1	re/assembly/bloodprg/seg_04da/func_005791_vm_flag_test_67b1.asm	cfg_blocks_11_terminals_2
bloodprg	0x005816	seg_04da	recursive_graph	presentation_scan	re/assembly/bloodprg/seg_04da/func_005816_presentation_scan.asm	cfg_blocks_39_terminals_4
bloodprg	0x005a74	seg_04da	recursive_graph	vm_state_processor	re/assembly/bloodprg/seg_04da/func_005a74_vm_state_processor.asm	cfg_blocks_13_terminals_1
bloodprg	0x005afd	seg_04da	recursive_graph	vm_op_a3_collect	re/assembly/bloodprg/seg_04da/func_005afd_vm_op_a3_collect.asm	cfg_blocks_8_terminals_2
bloodprg	0x005b38	seg_04da	recursive_graph	record_c1_ship3d_action	re/assembly/bloodprg/seg_04da/func_005b38_record_c1_ship3d_action.asm	cfg_blocks_69_terminals_14
bloodprg	0x005fd8	seg_04da	recursive_graph	vm_special_slot_remove	re/assembly/bloodprg/seg_04da/func_005fd8_vm_special_slot_remove.asm	cfg_blocks_4_terminals_2
bloodprg	0x005ff6	seg_04da	recursive_graph	vm_special_slot_insert	re/assembly/bloodprg/seg_04da/func_005ff6_vm_special_slot_insert.asm	cfg_blocks_6_terminals_2
bloodprg	0x006023	seg_04da	recursive_graph	vm_field_offset	re/assembly/bloodprg/seg_04da/func_006023_vm_field_offset.asm	cfg_blocks_1_terminals_1
bloodprg	0x006034	seg_04da	direct_call_target | label_csv_target | manual_binary_boundary	vm_record_lookup_by_threshold	re/assembly/bloodprg/seg_04da/func_006034_vm_record_lookup_by_threshold.asm	cfg_blocks_4_terminals_1
bloodprg	0x00604e	seg_04da	recursive_graph	active_object_list_build	re/assembly/bloodprg/seg_04da/func_00604e_active_object_list_build.asm	cfg_blocks_6_terminals_2
